county,zip,fips,city,classfp
Stanislaus,95357,6099,Modesto,H1
Stanislaus,95324,6099,Hilmar,H1
Stanislaus,95363,6099,Patterson,H1
Stanislaus,95380,6099,Turlock,H1
Stanislaus,95307,6099,Ceres,H1
Stanislaus,95329,6099,La grange,H1
Stanislaus,95367,6099,Riverbank,H1
Stanislaus,95397,6099,Modesto,H1
Stanislaus,95355,6099,Modesto,H1
Stanislaus,95361,6099,Oakdale,H1
Stanislaus,95368,6099,Salida,H1
Stanislaus,95381,6099,Turlock,H1
Stanislaus,95230,6099,Farmington,H1
Sutter,95645,6101,Knights landing,H1
Sutter,95948,6101,Gridley,H1
Sutter,95991,6101,Yuba city,H1
Sutter,95993,6101,Yuba city,H1
Sutter,95626,6101,Elverta,H1
Sutter,95674,6101,Rio oso,H1
Sutter,95982,6101,Sutter,H1
Sutter,95659,6101,Nicolaus,H1
Sutter,95836,6101,Sacramento,H1
Sutter,95676,6101,Robbins,H1
Sutter,95837,6101,Sacramento,H1
Sutter,95692,6101,Wheatland,H1
Sutter,95957,6101,Meridian,H1
Sutter,95953,6101,Live oak,H1
Sutter,95992,6101,Yuba city,H1
Sutter,95668,6101,Pleasant grove,H1
Tehama,96022,6103,Cottonwood,H1
Tehama,96078,6103,Proberta,H1
Tehama,96021,6103,Corning,H1
Tehama,96076,6103,Platina,H1
Tehama,96063,6103,Mineral,H1
Tehama,95963,6103,Orland,H1
Tehama,95973,6103,Chico,H1
Tehama,96080,6103,Red bluff,H1
Tehama,96059,6103,Manton,H1
Tehama,96090,6103,Tehama,H1
Tehama,96061,6103,Mill creek,H1
Tehama,96092,6103,Vina,H1
Tehama,96007,6103,Anderson,H1
Tehama,96055,6103,Los molinos,H1
Tehama,96035,6103,Gerber,H1
Tehama,96074,6103,Paskenta,H1
Tehama,96029,6103,Flournoy,H1
Tehama,96075,6103,Paynes creek,H1
Trinity,95595,6105,Zenia,H1
Trinity,96076,6105,Platina,H1
Trinity,96046,6105,Hyampom,H1
Trinity,95526,6105,Bridgeville,H1
Trinity,96052,6105,Lewiston,H1
Trinity,96091,6105,Trinity center,H1
Trinity,95527,6105,Burnt ranch,H1
Trinity,96093,6105,Weaverville,H1
Trinity,96024,6105,Douglas city,H1
Trinity,96041,6105,Hayfork,H1
Trinity,95552,6105,Mad river,H1
Trinity,96048,6105,Junction city,H1
Trinity,96010,6105,Big bar,H1
Tulare,93247,6107,Lindsay,H1
Tulare,93223,6107,Farmersville,H1
Tulare,93286,6107,Woodlake,H1
Tulare,93647,6107,Orosi,H1
Tulare,93675,6107,Squaw valley,H1
Tulare,93673,6107,Traver,H1
Tulare,93244,6107,Lemon cove,H1
Tulare,93666,6107,Sultana,H1
Tulare,93215,6107,Delano,H1
Tulare,93221,6107,Exeter,H1
Tulare,93258,6107,Porterville,H1
Tulare,93291,6107,Visalia,H1
Tulare,93256,6107,Pixley,H1
Tulare,93641,6107,Miramonte,H1
Tulare,93278,6107,Visalia,H1
Tulare,93275,6107,Tulare,H1
Tulare,93603,6107,Badger,H1
Tulare,93290,6107,Visalia,H1
Tulare,93654,6107,Reedley,H1
Tulare,93633,6107,Kings canyon national pk,H1
Tulare,93292,6107,Visalia,H1
Tulare,93271,6107,Three rivers,H1
Tulare,93274,6107,Tulare,H1
Tulare,93279,6107,Visalia,H1
Tulare,93670,6107,Yettem,H1
Tulare,93615,6107,Cutler,H1
Tulare,93260,6107,Posey,H1
Tulare,93218,6107,Ducor,H1
Tulare,93237,6107,Kaweah,H1
Tulare,93219,6107,Earlimart,H1
Tulare,93230,6107,Hanford,H1
Tulare,93272,6107,Tipton,H1
Tulare,93618,6107,Dinuba,H1
Tulare,93646,6107,Orange cove,H1
Tulare,93631,6107,Kingsburg,H1
Tulare,93208,6107,Camp nelson,H1
Tulare,93261,6107,Richgrove,H1
Tulare,93227,6107,Goshen,H1
Tulare,93212,6107,Corcoran,H1
Tulare,93235,6107,Ivanhoe,H1
Tulare,93262,6107,Sequoia national park,H1
Tulare,93201,6107,Alpaugh,H1
Tulare,93257,6107,Porterville,H1
Tulare,93277,6107,Visalia,H1
Tulare,93267,6107,Strathmore,H1
Tulare,93265,6107,Springville,H1
Tulare,93270,6107,Terra bella,H1
Tulare,93207,6107,California hot springs,H1
Tuolumne,95311,6109,Coulterville,H1
Tuolumne,95373,6109,Standard,H1
Tuolumne,95364,6109,Pinecrest,H1
Tuolumne,95305,6109,Big oak flat,H1
Tuolumne,95321,6109,Groveland,H1
Tuolumne,95310,6109,Columbia,H1
Tuolumne,95383,6109,Twain harte,H1
Tuolumne,95335,6109,Long barn,H1
Tuolumne,95379,6109,Tuolumne,H1
Tuolumne,95327,6109,Jamestown,H1
Tuolumne,95370,6109,Sonora,H1
Tuolumne,95372,6109,Soulsbyville,H1
Tuolumne,95347,6109,Moccasin,H1
Tuolumne,95329,6109,La grange,H1
Tuolumne,95375,6109,Strawberry,H1
Tuolumne,95309,6109,Chinese camp,H1
Tuolumne,95346,6109,Mi wuk village,H1
Ventura,91304,6111,Canoga park,H1
Ventura,91307,6111,West hills,H1
Ventura,93015,6111,Fillmore,H1
Ventura,93023,6111,Ojai,H1
Ventura,93060,6111,Santa paula,H1
Ventura,93034,6111,Oxnard,H1
Ventura,93024,6111,Ojai,H1
Ventura,91359,6111,Westlake village,H1
Ventura,90265,6111,Malibu,H1
Ventura,93004,6111,Ventura,H1
Ventura,93006,6111,Ventura,H1
Ventura,93012,6111,Camarillo,H1
Ventura,93041,6111,Port hueneme,H1
Ventura,93065,6111,Simi valley,H1
Ventura,93043,6111,Port hueneme cbc base,H1
Ventura,93064,6111,Brandeis,H1
Ventura,93009,6111,Ventura,H1
Ventura,91320,6111,Newbury park,H1
Ventura,93021,6111,Moorpark,H1
Ventura,91361,6111,Westlake village,H1
Ventura,91377,6111,Oak park,H1
Ventura,93031,6111,Oxnard,H1
Ventura,93040,6111,Piru,H1
Ventura,93032,6111,Oxnard,H1
Ventura,93066,6111,Somis,H1
Ventura,91360,6111,Thousand oaks,H1
Ventura,93010,6111,Camarillo,H1
Ventura,93013,6111,Carpinteria,H1
Ventura,93033,6111,Oxnard,H1
Ventura,93036,6111,Oxnard,H1
Ventura,93044,6111,Port hueneme,H1
Ventura,93062,6111,Simi valley,H1
Ventura,91358,6111,Thousand oaks,H1
Ventura,93042,6111,Point mugu nawc,H1
Ventura,93007,6111,Ventura,H1
Ventura,93001,6111,Ventura,H1
Ventura,93063,6111,Simi valley,H1
Ventura,93252,6111,Maricopa,H1
Ventura,91362,6111,Thousand oaks,H1
Ventura,91319,6111,Newbury park,H1
Ventura,93094,6111,Simi valley,H1
Ventura,93020,6111,Moorpark,H1
Ventura,93016,6111,Fillmore,H1
Ventura,93030,6111,Oxnard,H1
Ventura,93011,6111,Camarillo,H1
Ventura,93005,6111,Ventura,H1
Ventura,93061,6111,Santa paula,H1
Ventura,91311,6111,Chatsworth,H1
Ventura,93003,6111,Ventura,H1
Ventura,93002,6111,Ventura,H1
Ventura,93022,6111,Oak view,H1
Ventura,93035,6111,Oxnard,H1
Ventura,93225,6111,Frazier park,H1
Ventura,93099,6111,Simi valley,H1
Yolo,95616,6113,Davis,H1
Yolo,95645,6113,Knights landing,H1
Yolo,95697,6113,Yolo,H1
Yolo,95691,6113,West sacramento,H1
Yolo,95627,6113,Esparto,H1
Yolo,95637,6113,Guinda,H1
Yolo,95618,6113,Davis,H1
Yolo,95620,6113,Dixon,H1
Yolo,95799,6113,West sacramento,H1
Yolo,95695,6113,Woodland,H1
Yolo,95612,6113,Clarksburg,H1
Yolo,95607,6113,Capay,H1
Yolo,95606,6113,Brooks,H1
Yolo,95937,6113,Dunnigan,H1
Yolo,95653,6113,Madison,H1
Yolo,95617,6113,Davis,H1
Yolo,95694,6113,Winters,H1
Yolo,95912,6113,Arbuckle,H1
Yolo,95798,6113,West sacramento,H1
Yolo,95615,6113,Courtland,H1
Yolo,95679,6113,Rumsey,H1
Yolo,95698,6113,Zamora,H1
Yolo,95605,6113,West sacramento,H1
Yolo,95776,6113,Woodland,H1
Yuba,95977,6115,Smartsville,H1
Yuba,95935,6115,Dobbins,H1
Yuba,95901,6115,Marysville,H1
Yuba,95914,6115,Bangor,H1
Yuba,95925,6115,Challenge,H1
Yuba,95962,6115,Oregon house,H1
Yuba,95972,6115,Rackerby,H1
Yuba,95903,6115,Beale afb,H1
Yuba,95922,6115,Camptonville,H1
Yuba,95981,6115,Strawberry valley,H1
Yuba,95961,6115,Olivehurst,H1
Yuba,95692,6115,Wheatland,H1
Yuba,95941,6115,Forbestown,H1
Yuba,95960,6115,North san juan,H1
Yuba,95919,6115,Brownsville,H1
Yuba,95966,6115,Oroville,H1
Yuba,95918,6115,Browns valley,H1
